timestamp,report_month,report_year,jurisdiction,offender_profiles,arrestee,forensic_profiles,ndis_labs,investigations_aided,capture_date,capture_year
20100213103354,12.0,2009.0,Nevada,43749,0,3370,2,1060,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,New Hampshire,3069,0,621,1,38,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,New Jersey,203343,0,8289,1,3215,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,New Mexico,51238,0,2262,3,1041,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,New York,328636,0,28300,9,9039,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,North Carolina,170818,0,4422,2,1192,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,North Dakota,6793,0,335,1,67,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Ohio,340256,0,17782,11,5116,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Oklahoma,86479,0,1469,3,215,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Oregon,110979,0,6032,1,2544,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Pennsylvania,212767,0,7648,4,2935,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Puerto Rico,0,0,0,1,0,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Rhode Island,9809,0,385,1,38,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,South Carolina,139143,0,5846,2,2358,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,South Dakota,23854,0,283,1,58,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Tennessee,104621,0,2603,3,287,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Texas,485319,0,23120,16,4988,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Utah,40562,0,390,1,51,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Vermont,11040,0,315,1,63,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Virginia,295080,0,11335,4,5584,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Washington,172807,0,2385,6,879,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,West Virginia,7281,0,410,1,11,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Wisconsin,122917,0,6803,3,17,2010-02-13 10:33:54,2010
20100213103354,12.0,2009.0,Wyoming,14048,0,167,1,11,2010-02-13 10:33:54,2010
20100317120023,1.0,2010.0,Alabama,178438,0,5302,4,2972,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Alaska,17112,0,765,1,269,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Arizona,173994,0,8781,7,3302,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Arkansas,104014,0,3308,1,960,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Army,13882,0,1410,1,56,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,California,1246852,0,24868,20,7814,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Colorado,118026,0,5163,5,1465,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Connecticut,63334,0,2639,1,907,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Delaware,3885,0,316,1,10,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Florida,659070,0,26298,11,11386,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Georgia,192390,0,8437,4,2583,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Hawaii,15138,0,277,1,97,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Idaho,3964,0,225,1,8,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Illinois,356790,0,20068,9,10249,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Indiana,142285,0,4800,5,1500,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Iowa,56762,0,2850,1,562,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Kansas,53486,0,3373,5,924,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Kentucky,20519,0,3000,1,443,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Lab,137640,0,1927,4,328,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Louisiana,99985,0,4881,7,1489,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Maine,12459,0,1801,1,72,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Maryland,84055,0,5296,6,1585,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Massachusetts,73260,0,4367,2,1269,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Michigan,274460,0,8741,3,3599,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Minnesota,94864,0,5404,2,1582,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Mississippi,39171,0,359,1,108,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Missouri,193143,0,10184,7,4049,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Montana,15669,0,319,1,65,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Nebraska,4825,0,562,1,16,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Nevada,47030,0,3378,2,1098,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,New Hampshire,3069,0,622,1,42,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,New Jersey,205463,0,8421,1,3215,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,New Mexico,51238,0,2314,3,1064,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,New York,330390,0,28549,9,9164,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,North Carolina,172539,0,4485,2,1221,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,North Dakota,6794,0,364,1,67,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Ohio,341627,0,18050,11,5241,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Oklahoma,87150,0,1510,3,215,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Oregon,111282,0,6096,1,2576,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Pennsylvania,215169,0,7720,4,2965,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Puerto Rico,0,0,0,0,0,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Rhode Island,10447,0,387,1,38,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,South Carolina,140999,0,5946,2,2421,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,South Dakota,23854,0,287,1,58,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Tennessee,108530,0,2627,3,287,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Texas,486657,0,23326,16,5206,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Utah,41573,0,398,1,51,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Vermont,11040,0,316,1,63,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Virginia,295321,0,11428,4,5630,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Washington,176417,0,2418,6,879,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,West Virginia,7281,0,441,1,17,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Wisconsin,124156,0,6903,3,2267,2010-03-17 12:00:23,2010
20100317120023,1.0,2010.0,Wyoming,14048,0,177,1,11,2010-03-17 12:00:23,2010
20100409223643,,,New Jersey New Jersey,167314,0,5669,1,2022,2010-04-09 22:36:43,2010
20100409223656,2.0,2010.0,Alabama,179080,0,5455,4,3016,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Alaska,17397,0,778,1,271,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Arizona,174492,0,8840,7,3329,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Arkansas,104409,0,3419,1,983,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Army,14245,0,1425,1,58,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,California,1251307,0,25323,20,12412,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Colorado,119113,0,5236,5,1465,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Connecticut,65261,0,2654,1,907,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Delaware,3885,0,329,1,10,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Florida,670980,0,26834,11,11708,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Georgia,194726,0,8556,4,2632,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Hawaii,15138,0,280,1,98,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Idaho,3964,0,226,1,8,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Illinois,359951,0,20260,9,10392,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Indiana,144871,0,4873,5,1531,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Iowa,57243,0,2873,1,585,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Kansas,54751,0,3428,5,979,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Kentucky,21228,0,3034,1,455,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Lab,156344,0,1934,4,329,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Louisiana,100195,0,4946,7,1536,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Maine,12462,0,1815,1,73,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Maryland,85297,0,5258,6,1624,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Massachusetts,73326,0,4441,2,1281,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Michigan,276053,0,8783,3,3659,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Minnesota,95353,0,5474,2,1639,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Mississippi,39171,0,363,1,108,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Missouri,194518,0,10346,7,4142,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Montana,15741,0,321,1,68,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Nebraska,4825,0,562,1,16,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Nevada,47458,0,3395,2,1118,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,New Hampshire,3069,0,637,1,42,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,New Jersey,206512,0,8493,2,3361,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,New Mexico,51731,0,2349,3,1077,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,New York,334149,0,28808,9,9340,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,North Carolina,174048,0,4540,2,1287,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,North Dakota,6794,0,364,1,76,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Ohio,343682,0,18317,11,5241,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Oklahoma,87227,0,1546,3,215,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Oregon,111389,0,6153,1,2602,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Pennsylvania,218162,0,7772,4,3043,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Puerto Rico,0,0,0,0,0,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Rhode Island,10640,0,387,1,38,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,South Carolina,142504,0,6032,2,2468,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,South Dakota,23854,0,293,1,58,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Tennessee,109425,0,2671,3,298,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Texas,490095,0,23693,16,5330,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Utah,42984,0,404,1,51,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Vermont,11040,0,316,1,63,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Virginia,296974,0,11497,4,5677,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Washington,179130,0,2474,6,904,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,West Virginia,7281,0,470,1,17,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Wisconsin,126775,0,7046,3,2346,2010-04-09 22:36:56,2010
20100409223656,2.0,2010.0,Wyoming,14295,0,183,1,11,2010-04-09 22:36:56,2010
20100409223724,,,California California,996539,0,16373,20,6531,2010-04-09 22:37:24,2010
20100409223824,,,Oregon Oregon,86738,0,5161,1,1902,2010-04-09 22:38:24,2010
20100409223843,,,Montana Montana,5924,0,212,1,25,2010-04-09 22:38:43,2010
20100409223920,,,Wyoming Wyoming,6049,0,81,1,8,2010-04-09 22:39:20,2010
20100409224008,,,Colorado Colorado,84366,0,3370,5,860,2010-04-09 22:40:08,2010
20100409224025,,,New Mexico New Mexico,46324,0,1540,3,744,2010-04-09 22:40:25,2010
20100409224043,,,North Dakota North Dakota,4553,0,216,1,30,2010-04-09 22:40:43,2010
20100409224108,,,South Dakota South Dakota,15549,0,198,1,19,2010-04-09 22:41:08,2010
20100409224209,,,Nebraska Nebraska,4019,0,438,1,16,2010-04-09 22:42:09,2010
20100409224222,,,Kansas Kansas,37788,0,2524,4,674,2010-04-09 22:42:22,2010
20100409224235,,,Oklahoma Oklahoma,53967,0,964,3,215,2010-04-09 22:42:35,2010
20101007210144,,,South Carolina South Carolina,117461,0,3888,2,1504,2010-10-07 21:01:44,2010
20101014043819,8.0,2010.0,Alabama,183916,0,6243,4,3338,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Alaska,20287,0,847,1,304,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Arizona,178774,0,9424,7,3632,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Arkansas,108969,0,3955,1,1233,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Army,15261,0,1534,1,67,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,California,1295199,0,28456,20,12777,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Colorado,125413,0,5836,6,1810,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Connecticut,76932,0,2337,1,907,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Delaware,3885,0,353,1,20,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Florida,705714,0,29049,12,13144,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Georgia,204557,0,9306,4,2896,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Hawaii,16468,0,322,1,110,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Idaho,3976,0,237,1,10,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Illinois,375927,0,21631,10,11260,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Indiana,154297,0,5427,5,1766,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Iowa,60180,0,3043,1,658,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Kansas,68155,0,3744,5,1197,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Kentucky,29548,0,3242,1,520,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Lab,457629,0,2036,4,338,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Louisiana,105231,0,5394,7,1874,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Maine,15540,0,1845,1,73,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Maryland,89152,0,5765,6,1794,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Massachusetts,81921,0,4832,2,1443,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Michigan,284191,0,9411,3,4014,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Minnesota,99883,0,6225,2,2054,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Mississippi,39869,0,403,1,118,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Missouri,202511,0,11075,7,4616,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Montana,16031,0,368,1,79,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Nebraska,5288,0,662,1,16,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Nevada,53233,0,3851,2,1401,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,New Hampshire,3260,0,726,1,54,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,New Jersey,216230,0,9416,2,3892,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,New Mexico,53231,0,2580,3,1180,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,New York,350480,0,30643,9,10328,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,North Carolina,184219,0,4891,2,1489,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,North Dakota,6794,0,449,1,96,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Ohio,362313,0,19637,11,5770,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Oklahoma,91856,0,1814,3,215,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Oregon,116490,0,6490,1,2779,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Pennsylvania,228616,0,8387,4,3222,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Rhode Island,11974,0,416,1,38,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,South Carolina,148742,0,6794,2,2809,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,South Dakota,23872,0,329,1,85,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Tennessee,118278,0,2869,3,339,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Texas,514555,0,25838,16,6245,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Utah,49038,0,429,1,54,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Vermont,11798,0,350,1,69,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Virginia,309465,0,12381,4,6126,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Washington,188272,0,2766,6,1021,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,West Virginia,9900,0,518,1,17,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Wisconsin,136375,0,7582,3,2657,2010-10-14 04:38:19,2010
20101014043819,8.0,2010.0,Wyoming,15294,0,199,1,20,2010-10-14 04:38:19,2010
20110111093835,11.0,2010.0,Alabama,186738,0,6568,4,3497,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Alaska,21540,0,872,1,316,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Arizona,182041,0,9818,7,3808,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Arkansas,111802,0,4093,1,1330,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Army,15722,0,1585,1,71,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,California,1315777,0,30601,20,12777,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Colorado,129503,0,6032,6,1810,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Connecticut,78292,0,2399,1,907,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Delaware,3886,0,367,1,20,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Florida,726258,0,30417,12,14058,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Georgia,207781,0,9725,4,2976,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Hawaii,17437,0,377,1,141,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Idaho,3976,0,248,1,11,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Illinois,383465,0,22095,10,11607,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Indiana,158219,0,5813,5,1899,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Iowa,61620,0,3229,1,696,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Kansas,70894,0,3823,5,1293,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Kentucky,26461,0,3366,1,539,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Lab,506168,0,2139,4,368,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Louisiana,105239,0,5640,7,2013,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Maine,13955,0,1898,1,73,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Maryland,91345,0,5934,6,1878,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Massachusetts,83979,0,5019,2,1527,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Michigan,289198,0,9825,3,4256,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Minnesota,100179,0,6616,2,2160,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Mississippi,49134,0,431,1,121,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Missouri,205859,0,11452,7,4881,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Montana,16188,0,387,1,83,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Nebraska,5560,0,719,1,16,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Nevada,57067,0,3945,2,1477,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,New Hampshire,3275,0,764,1,60,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,New Jersey,219565,0,9741,2,4121,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,New Mexico,53728,0,2654,3,1212,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,New York,357204,0,31603,9,10849,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,North Carolina,187245,0,5045,2,1581,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,North Dakota,7758,0,471,1,114,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Ohio,371357,0,20392,11,5908,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Oklahoma,93426,0,1930,3,215,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Oregon,120446,0,6606,1,2891,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Pennsylvania,234198,0,8620,4,3377,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Puerto Rico,12527,0,151,1,19,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Rhode Island,12564,0,413,1,46,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,South Carolina,150703,0,7152,2,3045,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,South Dakota,23872,0,342,1,87,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Tennessee,125765,0,3000,3,365,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Texas,534226,0,27021,16,6677,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Utah,50241,0,443,1,56,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Vermont,12025,0,363,1,75,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Virginia,317251,0,12733,4,6308,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Washington,191139,0,2960,6,1116,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,West Virginia,10937,0,554,1,64,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Wisconsin,139623,0,7836,3,2798,2011-01-11 09:38:35,2011
20110111093835,11.0,2010.0,Wyoming,15981,0,216,1,23,2011-01-11 09:38:35,2011
20110127075531,12.0,2010.0,Alabama,188257,0,6685,4,3552,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Alaska,21650,0,876,1,325,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Arizona,182748,0,9950,7,3860,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Arkansas,113369,0,4174,1,1382,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Army,15778,0,1591,1,71,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,California,1321925,0,31331,20,12777,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Colorado,132364,0,6223,6,1810,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Connecticut,78507,0,2426,1,907,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Delaware,3890,0,371,1,20,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Florida,731945,0,30867,12,14347,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Georgia,209672,0,9848,4,3039,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Hawaii,17588,0,380,1,144,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Idaho,4038,0,249,1,11,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Illinois,386509,0,22326,10,11757,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Indiana,160682,0,5902,5,1921,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Iowa,63607,0,3245,1,730,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Kansas,72522,0,3921,5,1316,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Kentucky,26463,0,3388,1,548,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Lab,515934,0,2158,4,368,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Louisiana,105241,0,5700,7,2058,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Maine,14089,0,1928,1,73,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Maryland,92104,0,6019,6,1920,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Massachusetts,84702,0,5068,2,1557,2011-01-27 07:55:31,2011
20110127075531,12.0,2010.0,Michigan,290592,0,9982,3,4319,2011-01-27 07:55:31,2011
